"rgn_id","component","value"
18,"livelihood",0.724541801885218
13,"livelihood",0.724541801885218
11,"livelihood",0.724541801885218
6,"livelihood",0.724541801885218
5,"livelihood",0.724541801885218
12,"livelihood",0.724541801885218
7,"livelihood",0.724541801885218
8,"livelihood",0.724541801885218
2,"livelihood",0.724541801885218
10,"livelihood",0.724541801885218
9,"livelihood",0.724541801885218
16,"livelihood",0.724541801885218
15,"livelihood",0.724541801885218
1,"livelihood",0.724541801885218
3,"livelihood",0.724541801885218
17,"livelihood",0.724541801885218
4,"livelihood",0.724541801885218
19,"livelihood",0.724541801885218
14,"livelihood",0.724541801885218
18,"economy",1
13,"economy",1
11,"economy",1
6,"economy",1
5,"economy",1
12,"economy",1
7,"economy",1
8,"economy",1
2,"economy",1
10,"economy",1
9,"economy",1
16,"economy",1
15,"economy",1
1,"economy",1
3,"economy",1
17,"economy",1
4,"economy",1
19,"economy",1
14,"economy",1
