"rgn_id","component","value"
18,"livelihood",0.530325065040466
13,"livelihood",0.530325065040466
11,"livelihood",0.530325065040466
6,"livelihood",0.530325065040466
5,"livelihood",0.530325065040466
12,"livelihood",0.530325065040466
7,"livelihood",0.530325065040466
8,"livelihood",0.530325065040466
2,"livelihood",0.530325065040466
10,"livelihood",0.530325065040466
9,"livelihood",0.530325065040466
16,"livelihood",0.530325065040466
15,"livelihood",0.530325065040466
1,"livelihood",0.530325065040466
3,"livelihood",0.530325065040466
17,"livelihood",0.530325065040466
4,"livelihood",0.530325065040466
19,"livelihood",0.530325065040466
14,"livelihood",0.530325065040466
18,"economy",-0.297279766727531
13,"economy",-0.297279766727531
11,"economy",-0.297279766727531
6,"economy",-0.297279766727531
5,"economy",-0.297279766727531
12,"economy",-0.297279766727531
7,"economy",-0.297279766727531
8,"economy",-0.297279766727531
2,"economy",-0.297279766727531
10,"economy",-0.297279766727531
9,"economy",-0.297279766727531
16,"economy",-0.297279766727531
15,"economy",-0.297279766727531
1,"economy",-0.297279766727531
3,"economy",-0.297279766727531
17,"economy",-0.297279766727531
4,"economy",-0.297279766727531
19,"economy",-0.297279766727531
14,"economy",-0.297279766727531
